% 1. Title: Redshift Predictor for Swift GRBs
% 
% 2. Sources:
%     (a) Creator: Adam N. Morgan
%     (b) Data From: GCN Notices (http://gcn.gsfc.nasa.gov/),
%                    http://astro.berkeley.edu/~nat/Swift/
%                    http://swift.gsfc.nasa.gov/docs/swift/archive/grb_table.html/
%     (c) Date: Thu Mar 25 17:22:17 2010
% 
% 3. This file was created automatically. 
%    CHECK THE ATTRIBUTES before running Weka. 
% 
@RELATION swift_redshift

@ATTRIBUTE Z NUMERIC
@ATTRIBUTE A NUMERIC
@ATTRIBUTE A_poserr NUMERIC
@ATTRIBUTE A_negerr NUMERIC
@ATTRIBUTE B NUMERIC
@ATTRIBUTE B_poserr NUMERIC
@ATTRIBUTE B_negerr NUMERIC
@ATTRIBUTE DT_MAX_SNR NUMERIC
@ATTRIBUTE EP NUMERIC
@ATTRIBUTE EP_poserr NUMERIC
@ATTRIBUTE EP_negerr NUMERIC
@ATTRIBUTE EP0 NUMERIC
@ATTRIBUTE EP0_poserr NUMERIC
@ATTRIBUTE EP0_negerr NUMERIC
@ATTRIBUTE FL NUMERIC
@ATTRIBUTE FL_poserr NUMERIC
@ATTRIBUTE FL_negerr NUMERIC
@ATTRIBUTE FLX_PC NUMERIC
@ATTRIBUTE FLX_PC_poserr NUMERIC
@ATTRIBUTE FLX_PC_negerr NUMERIC
@ATTRIBUTE FLX_PC_LATE NUMERIC
@ATTRIBUTE FLX_PC_LATE_poserr NUMERIC
@ATTRIBUTE FLX_PC_LATE_negerr NUMERIC
@ATTRIBUTE FLX_WT NUMERIC
@ATTRIBUTE FLX_WT_poserr NUMERIC
@ATTRIBUTE FLX_WT_negerr NUMERIC
@ATTRIBUTE GAM_PC NUMERIC
@ATTRIBUTE GAM_PC_poserr NUMERIC
@ATTRIBUTE GAM_PC_negerr NUMERIC
@ATTRIBUTE GAM_PC_LATE NUMERIC
@ATTRIBUTE GAM_PC_LATE_poserr NUMERIC
@ATTRIBUTE GAM_PC_LATE_negerr NUMERIC
@ATTRIBUTE GAM_WT NUMERIC
@ATTRIBUTE GAM_WT_poserr NUMERIC
@ATTRIBUTE GAM_WT_negerr NUMERIC
@ATTRIBUTE MAX_SNR NUMERIC
@ATTRIBUTE NH_PC NUMERIC
@ATTRIBUTE NH_PC_poserr NUMERIC
@ATTRIBUTE NH_PC_negerr NUMERIC
@ATTRIBUTE NH_PC_LATE NUMERIC
@ATTRIBUTE NH_PC_LATE_poserr NUMERIC
@ATTRIBUTE NH_PC_LATE_negerr NUMERIC
@ATTRIBUTE NH_WT NUMERIC
@ATTRIBUTE NH_WT_poserr NUMERIC
@ATTRIBUTE NH_WT_negerr NUMERIC
@ATTRIBUTE PK_O_CTS NUMERIC
@ATTRIBUTE PK_O_CTS_poserr NUMERIC
@ATTRIBUTE PK_O_CTS_negerr NUMERIC
@ATTRIBUTE RT45 NUMERIC
@ATTRIBUTE RT45_poserr NUMERIC
@ATTRIBUTE RT45_negerr NUMERIC
@ATTRIBUTE T50 NUMERIC
@ATTRIBUTE T50_poserr NUMERIC
@ATTRIBUTE T50_negerr NUMERIC
@ATTRIBUTE T90 NUMERIC
@ATTRIBUTE T90_poserr NUMERIC
@ATTRIBUTE T90_negerr NUMERIC
@ATTRIBUTE bat_bkg_inten NUMERIC
@ATTRIBUTE bat_img_peak NUMERIC
@ATTRIBUTE bat_inten NUMERIC
@ATTRIBUTE bat_rate_signif NUMERIC
@ATTRIBUTE bat_trigger_dur NUMERIC
@ATTRIBUTE xrt_inten NUMERIC
@ATTRIBUTE xrt_signif NUMERIC
@ATTRIBUTE xrt_amplifier NUMERIC
@ATTRIBUTE xrt_tam0 NUMERIC
@ATTRIBUTE xrt_tam1 NUMERIC
@ATTRIBUTE xrt_tam2 NUMERIC
@ATTRIBUTE xrt_tam3 NUMERIC
@ATTRIBUTE fluence NUMERIC
@ATTRIBUTE peakflux NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE xrt_column NUMERIC
@ATTRIBUTE triggerid_str NUMERIC
@ATTRIBUTE bat_is_rate_trig {yes, no}
@ATTRIBUTE v_mag_isupper {yes, no}
@ATTRIBUTE wh_mag_isupper {yes, no}

@DATA
9.37000e-01,-1.08900e+00,2.43000e-02,2.43000e-02,?,?,?,5.85800e+01,1.21825e+03,1.59246e+03,5.36590e+02,1.38191e+03,?,0.00000e+00,4.11190e-04,5.22000e-06,5.16000e-06,4.43100e-05,2.63000e-06,2.51000e-06,3.15500e-05,2.23000e-06,2.10000e-06,4.35800e-01,5.40000e-03,5.30000e-03,1.87410e+00,7.16000e-02,6.92000e-02,1.85780e+00,8.60000e-02,8.27000e-02,1.78840e+00,1.32000e-02,1.31000e-02,7.25400e+02,5.30000e-02,1.70000e-02,1.60000e-02,4.00000e-02,2.00000e-02,1.80000e-02,3.60000e-02,3.00000e-03,3.00000e-03,2.73061e-02,2.86921e-04,2.86921e-04,2.03000e+01,5.80000e-02,5.80000e-02,2.72600e+01,3.25000e-01,3.25000e-01,1.47320e+02,2.50100e+00,2.50100e+00,3.36570e+04,1.90900e+03,1.87560e+04,2.06720e+02,1.02400e+00,1.56000e-07,1.25200e+01,2.00000e+00,3.27660e+02,2.37250e+02,2.61510e+02,2.43630e+02,8.10000e+02,2.48000e+01,5.00000e+01,2.35000e+00,306757,yes,no,no
1.95000e+00,-1.02970e+00,3.37100e-01,3.13100e-01,?,?,?,1.23600e+01,1.56830e+02,3.02950e+02,5.01500e+01,1.58788e+02,8.18856e+02,5.24339e+01,5.37620e-06,7.51900e-07,5.77600e-07,1.89300e-04,1.72000e-05,1.58000e-05,1.43000e-05,9.63000e-06,5.59300e-06,5.74700e-02,1.67330e-01,4.18900e-02,1.62900e+00,9.43000e-02,9.03000e-02,2.02330e+00,7.93100e-01,7.08300e-01,3.19650e+00,3.08780e+00,2.26050e+00,6.05000e+01,7.30000e-02,3.00000e-02,2.70000e-02,1.00000e-01,2.24000e-01,1.95000e-01,-6.90000e-02,7.37000e-01,4.27000e-01,1.22761e-01,1.03715e-02,1.03715e-02,5.04000e+00,1.52000e-01,1.52000e-01,7.80000e+00,2.15000e-01,2.15000e-01,3.28800e+01,3.27500e+00,3.27500e+00,3.18290e+04,4.59000e+02,8.78900e+03,6.93600e+01,1.02400e+00,1.00000e-10,1.00000e+01,2.00000e+00,3.27610e+02,2.37190e+02,2.61350e+02,2.42660e+02,3.60000e+01,5.20000e+00,3.40000e+01,1.50000e+00,306778,yes,no,no
8.45000e-01,-1.26000e+00,2.41700e-01,2.39900e-01,?,?,?,1.35000e+02,3.00420e+02,5.52020e+02,2.03810e+02,8.05384e+01,?,0.00000e+00,3.24240e-06,5.49500e-07,4.82300e-07,9.91400e-05,1.11600e-05,1.01900e-05,6.02800e-05,9.02000e-06,8.02000e-06,?,?,?,1.99860e+00,1.39700e-01,1.32200e-01,1.99320e+00,1.93600e-01,1.80300e-01,?,?,?,1.26000e+01,4.20000e-02,3.60000e-02,3.20000e-02,4.00000e-02,4.80000e-02,4.10000e-02,?,?,?,3.27445e-02,5.55795e-03,5.55795e-03,2.29500e+01,2.04000e+00,2.04000e+00,7.29000e+01,5.13700e+00,5.13700e+00,1.39050e+02,1.00130e+01,1.00130e+01,1.65590e+05,3.87000e+02,1.86150e+04,1.20000e+01,4.09600e+00,?,?,?,?,?,?,?,1.40000e+01,1.00000e+00,1.20000e+02,1.60000e+00,316534,yes,no,no
1.16500e+00,-4.45800e-01,1.77540e+00,1.32960e+00,?,?,?,1.63200e+01,6.59600e+01,1.79070e+02,3.34800e+01,6.03937e+01,3.72443e+02,1.66741e+01,5.67170e-07,1.41070e-07,9.12700e-08,7.67200e-05,1.77600e-05,1.42300e-05,4.02400e-05,1.96900e-05,1.24800e-05,?,?,?,2.21450e+00,2.82300e-01,2.56000e-01,2.21490e+00,5.61100e-01,5.12400e-01,?,?,?,1.03000e+01,1.82000e-01,8.60000e-02,7.70000e-02,2.34000e-01,1.68000e-01,1.51000e-01,?,?,?,1.52471e-01,2.62103e-02,2.62103e-02,4.64000e+00,4.66000e-01,4.66000e-01,4.32000e+01,1.10100e+00,1.10100e+00,5.24800e+01,9.61000e-01,9.61000e-01,5.65170e+04,1.87000e+02,5.80000e+03,1.00400e+01,1.40800e+00,1.04000e-11,5.00000e+00,2.00000e+00,3.27610e+02,2.37190e+02,2.61350e+02,2.42660e+02,4.45000e+00,9.00000e-01,4.77000e+01,2.60000e+00,259714,yes,?,?
6.89000e-01,-1.08420e+00,2.39100e-01,2.27400e-01,?,?,?,3.70000e+01,1.05130e+02,4.34600e+01,1.70900e+01,1.07569e+02,4.67546e+01,1.85237e+01,5.55100e-06,3.98000e-07,3.35700e-07,3.62800e-05,6.00000e-06,5.06000e-06,2.17600e-05,5.81000e-06,4.47000e-06,2.36400e-01,1.92000e-02,1.76000e-02,1.91710e+00,1.72200e-01,1.58300e-01,1.99510e+00,2.80800e-01,2.49800e-01,2.23290e+00,9.93000e-02,9.47000e-02,8.93000e+01,1.84000e-01,5.70000e-02,5.10000e-02,1.54000e-01,9.00000e-02,8.00000e-02,2.73000e-01,2.80000e-02,2.70000e-02,4.67777e-02,2.14337e-03,2.14337e-03,1.33200e+01,2.73000e-01,2.73000e-01,2.36800e+01,5.23000e-01,5.23000e-01,6.25300e+01,3.23800e+00,3.23800e+00,3.27500e+04,8.60000e+02,8.31400e+03,5.99200e+01,1.02400e+00,1.00000e-10,1.00000e+01,1.00000e+00,1.00000e+02,1.00000e+02,1.00000e+02,1.00000e+02,4.00000e+01,2.70000e+00,6.00000e+01,2.60000e+00,324895,yes,no,no
2.03000e+00,?,?,?,-2.00980e+00,1.94600e-01,2.06200e-01,6.64000e+00,4.40200e+01,2.82000e+01,4.24000e+01,4.32891e+02,0.00000e+00,?,5.11940e-07,5.66000e-08,1.44070e-07,3.91800e-05,7.85000e-06,6.62000e-06,2.39500e-05,6.59000e-06,4.87000e-06,4.68600e-04,1.28600e-04,9.67000e-05,2.10240e+00,2.74100e-01,2.46300e-01,2.07330e+00,3.29400e-01,2.77900e-01,1.59820e+00,4.48800e-01,4.01400e-01,2.05000e+01,6.20000e-02,6.90000e-02,6.10000e-02,1.03000e-01,9.90000e-02,7.70000e-02,-2.20000e-02,2.30000e-01,1.94000e-01,1.93007e-01,2.42185e-02,2.42185e-02,3.36000e+00,1.92000e-01,1.92000e-01,5.52000e+00,5.22000e-01,5.22000e-01,1.52800e+01,1.21900e+00,1.21900e+00,3.24180e+04,2.42000e+02,5.09100e+03,1.37400e+01,1.02400e+00,?,?,?,?,?,?,?,3.69000e+00,7.70000e-01,1.43000e+01,1.70000e-01,176453,yes,yes,yes
1.94900e+00,?,?,?,-2.06100e+00,9.11000e-02,9.28000e-02,3.52000e+01,4.33200e+01,1.11100e+01,4.17200e+01,6.20052e+01,0.00000e+00,?,4.31850e-06,1.77100e-07,5.64700e-07,2.16400e-04,1.29000e-05,1.22000e-05,1.80800e-04,1.26000e-05,1.17000e-05,1.78300e-03,8.59000e-04,5.41000e-04,2.00680e+00,6.74000e-02,6.49000e-02,1.98810e+00,7.71000e-02,7.42000e-02,2.25610e+00,5.97500e-01,5.38600e-01,4.37000e+01,9.60000e-02,2.10000e-02,2.00000e-02,1.15000e-01,2.50000e-02,2.40000e-02,1.86000e-01,1.89000e-01,1.61000e-01,3.54219e-02,2.84957e-03,2.84957e-03,1.92500e+01,4.79000e-01,4.79000e-01,2.47500e+01,5.22000e-01,5.22000e-01,9.46000e+01,2.10300e+00,2.10300e+00,3.81800e+04,?,?,1.71400e+01,1.02400e+00,?,?,?,?,?,?,?,3.22000e+01,1.93000e+00,9.56000e+01,?,111063,yes,yes,?
2.73700e+00,-1.69630e+00,5.08100e-01,5.70800e-01,?,?,?,6.65000e+00,7.40800e+01,8.25800e+02,6.80500e+01,?,?,?,9.22030e-07,3.45870e-07,2.65690e-07,1.82200e-04,1.97000e-05,1.79000e-05,3.60000e-05,1.28400e-05,9.59000e-06,1.26700e-01,1.68000e-02,1.46000e-02,2.02440e+00,1.27000e-01,1.19800e-01,2.07120e+00,4.09900e-01,3.60200e-01,1.62630e+00,1.25200e-01,1.18400e-01,1.18000e+01,7.30000e-02,3.80000e-02,3.40000e-02,2.70000e-02,1.29000e-01,1.10000e-01,1.54000e-01,5.60000e-02,5.00000e-02,9.70614e-02,3.80232e-02,3.80232e-02,3.43000e+00,4.34000e-01,4.34000e-01,1.25650e+02,3.80940e+01,3.80940e+01,1.92920e+02,1.87670e+01,1.87670e+01,?,?,?,?,?,1.00000e-10,1.00000e+01,1.00000e+00,1.00000e+02,1.00000e+02,1.00000e+02,1.00000e+02,3.40000e+00,1.10000e+00,5.40000e+00,2.40000e+00,359530,?,no,no
1.29000e+00,-1.29310e+00,1.62700e-01,1.61400e-01,?,?,?,2.63900e+01,1.68590e+02,4.95530e+02,6.30800e+01,8.52292e+01,?,0.00000e+00,1.89080e-06,2.04900e-07,7.80900e-07,8.59300e-05,9.68000e-06,1.27300e-05,2.06900e-05,6.99000e-06,4.90000e-06,?,?,?,2.21080e+00,1.99300e-01,3.08200e-01,2.06430e+00,5.81100e-01,4.83600e-01,?,?,?,1.62000e+01,-1.24000e-01,1.17000e-01,1.11000e-01,-9.40000e-02,2.60000e-01,2.26000e-01,?,?,?,7.24852e-02,1.15309e-02,1.15309e-02,8.12000e+00,4.70000e-01,4.70000e-01,1.47900e+01,1.08100e+00,1.08100e+00,2.87100e+01,1.81200e+00,1.81200e+00,?,?,?,?,?,?,?,?,?,?,?,?,8.38000e+00,7.10000e-01,2.48000e+01,?,103780,?,?,?
2.58000e+00,?,?,?,-2.13830e+00,1.77100e-01,1.87000e-01,5.44500e+01,3.67900e+01,1.21800e+01,3.52200e+01,5.18109e+01,0.00000e+00,?,1.57370e-06,1.43100e-07,1.33200e-07,1.61000e-05,8.28000e-06,5.48000e-06,1.24900e-05,1.06700e-05,5.56200e-06,3.77900e-02,5.77000e-03,5.13000e-03,2.12430e+00,7.31700e-01,6.45900e-01,2.50140e+00,1.20490e+00,9.38600e-01,2.64680e+00,3.11400e-01,2.75500e-01,1.98000e+01,-4.10000e-02,1.80000e-01,1.60000e-01,8.70000e-02,2.96000e-01,2.36000e-01,1.00000e-03,4.60000e-02,3.80000e-02,1.96721e-02,4.87119e-03,4.87119e-03,1.81500e+01,8.77000e-01,8.77000e-01,2.86000e+01,1.72400e+00,1.72400e+00,6.65500e+01,5.08200e+00,5.08200e+00,?,?,?,?,?,6.01000e-10,5.74000e+00,2.00000e+00,3.27610e+02,2.37240e+02,2.61420e+02,2.43510e+02,1.20000e+01,6.00000e-01,6.70000e+01,3.70000e-01,334877,?,yes,yes
1.80000e+00,-9.88500e-01,4.87200e-01,4.41400e-01,?,?,?,5.88000e+00,9.89900e+01,1.22020e+02,2.85100e+01,9.76964e+01,1.78993e+02,2.45235e+01,6.51420e-07,1.04920e-07,7.39200e-08,4.03800e-05,3.79000e-06,3.51000e-06,2.37000e-05,3.05000e-06,2.74000e-06,5.68800e-02,4.83000e-03,4.45000e-03,2.16170e+00,1.31400e-01,1.22900e-01,2.07880e+00,1.77900e-01,1.62600e-01,3.09020e+00,1.55100e-01,1.43800e-01,3.01000e+01,2.80000e-02,2.90000e-02,2.60000e-02,1.80000e-02,3.90000e-02,3.40000e-02,1.17000e-01,3.40000e-02,2.90000e-02,3.57820e-01,3.04373e-02,3.04373e-02,1.86000e+00,8.70000e-02,8.70000e-02,2.76000e+00,1.99000e-01,1.99000e-01,7.50000e+00,5.14000e-01,5.14000e-01,2.97370e+04,1.61000e+02,2.72100e+03,1.81300e+01,5.12000e-01,3.44000e-09,1.21600e+01,2.00000e+00,3.27640e+02,2.37200e+02,2.61310e+02,2.43190e+02,4.94000e+00,1.94000e+00,1.02000e+01,1.50000e+00,217805,yes,no,no
3.42500e+00,-6.56500e-01,7.85300e-01,6.74000e-01,?,?,?,2.62600e+01,6.42500e+01,2.49800e+01,1.40800e+01,6.09374e+01,2.26901e+01,9.26840e+00,1.87990e-06,6.84900e-07,1.70200e-07,2.21800e-05,2.57000e-06,2.36000e-06,8.99700e-06,3.13300e-06,2.07100e-06,1.56600e-02,2.41000e-03,2.76000e-03,2.05640e+00,1.53400e-01,1.42800e-01,2.18180e+00,3.65000e-01,2.98000e-01,1.93290e+00,2.12200e-01,4.19600e-01,2.01000e+01,2.40000e-02,3.80000e-02,3.30000e-02,1.90000e-01,1.37000e-01,1.03000e-01,?,?,?,4.69846e-02,6.84046e-03,6.84046e-03,1.43000e+01,7.59000e-01,7.59000e-01,3.51000e+01,4.69900e+00,4.69900e+00,7.51400e+01,2.22000e+00,2.22000e+00,1.54767e+05,3.80000e+02,1.76040e+04,1.14400e+01,4.09600e+00,1.00000e-10,5.00000e+00,2.00000e+00,3.27610e+02,2.37190e+02,2.61350e+02,2.42660e+02,1.60000e+01,1.01000e+00,6.62000e+01,1.80000e-01,217704,yes,no,no
1.51000e+00,-1.41460e+00,8.20000e-02,8.18000e-02,?,?,?,2.05800e+01,2.22200e+02,5.88850e+02,8.37300e+01,1.31730e+02,?,0.00000e+00,4.53090e-06,2.18600e-07,4.48100e-07,4.69400e-05,5.40000e-06,4.92000e-06,2.71500e-05,4.29000e-06,3.79000e-06,7.86900e-02,9.58000e-03,8.62000e-03,1.91480e+00,1.41200e-01,1.32300e-01,1.81320e+00,1.91400e-01,1.77000e-01,3.47940e+00,3.32200e-01,2.95100e-01,4.57000e+01,4.10000e-02,3.70000e-02,3.30000e-02,3.90000e-02,5.10000e-02,4.50000e-02,9.70000e-02,5.00000e-02,4.10000e-02,7.11893e-02,6.34339e-03,6.34339e-03,8.61000e+00,2.30000e-01,2.30000e-01,1.09200e+01,2.68000e-01,2.68000e-01,3.02400e+01,3.58200e+00,3.58200e+00,3.23630e+04,3.32000e+02,5.70900e+03,2.45500e+01,1.02400e+00,1.30000e-09,8.60000e+00,2.00000e+00,3.27610e+02,2.37220e+02,2.61180e+02,2.43320e+02,2.31000e+01,1.69000e+00,2.84000e+01,4.50000e+00,208169,yes,no,no
2.14500e+00,-1.05140e+00,4.68000e-02,4.65000e-02,?,?,?,3.64000e+00,4.05520e+02,6.50030e+02,1.51200e+02,2.24352e+02,?,0.00000e+00,5.62280e-06,1.63400e-07,1.59200e-07,8.08400e-05,9.44000e-06,8.53000e-06,3.63800e-05,7.43000e-06,6.20000e-06,7.16800e-03,4.07000e-04,3.88000e-04,1.74950e+00,1.24300e-01,1.17800e-01,2.02900e+00,2.33100e-01,2.11700e-01,1.85690e+00,6.60000e-02,6.37000e-02,1.00300e+02,5.60000e-02,4.10000e-02,3.70000e-02,8.10000e-02,7.80000e-02,6.80000e-02,5.60000e-02,1.90000e-02,1.70000e-02,3.83570e-01,2.97795e-02,2.97795e-02,1.36000e+00,2.10000e-02,2.10000e-02,2.04000e+00,2.60000e-02,2.60000e-02,4.40000e+00,2.70000e-01,2.70000e-01,2.55900e+04,1.24500e+03,9.17000e+03,1.80440e+02,5.12000e-01,1.79000e-09,8.77000e+00,2.00000e+00,3.27670e+02,2.37260e+02,2.61330e+02,2.43740e+02,2.30000e+01,8.40000e+00,4.20000e+00,4.30000e+00,294835,yes,?,?
2.42660e+00,?,?,?,-2.35270e+00,1.66500e-01,1.74700e-01,1.58400e+01,2.23100e+01,8.32000e+00,2.08300e+01,2.91842e+01,0.00000e+00,?,2.68940e-06,1.96500e-07,1.83900e-07,8.62100e-05,7.46000e-06,6.99000e-06,4.51200e-05,6.21000e-06,5.50000e-06,1.59600e-01,3.20000e-03,3.20000e-03,2.02520e+00,1.09300e-01,1.03600e-01,1.91940e+00,1.64800e-01,1.52600e-01,1.78510e+00,2.29000e-02,2.27000e-02,2.75000e+01,5.00000e-03,2.60000e-02,2.30000e-02,3.60000e-02,4.50000e-02,3.90000e-02,3.40000e-02,6.00000e-03,5.00000e-03,2.49620e-02,4.23269e-03,4.23269e-03,2.36800e+01,1.05100e+00,1.05100e+00,2.50560e+02,3.06400e+00,3.06400e+00,3.61920e+02,3.75500e+00,3.75500e+00,3.80060e+04,2.15000e+02,5.80100e+03,1.26000e+01,1.02400e+00,1.50000e-09,8.12000e+00,2.00000e+00,3.27640e+02,2.37260e+02,2.61350e+02,2.43530e+02,2.30000e+01,1.30000e+00,3.65000e+02,7.00000e+00,305288,yes,no,no
4.22000e-01,-1.32830e+00,1.14200e-01,1.14200e-01,?,?,?,2.52000e+01,2.35370e+02,6.31680e+02,9.41200e+01,1.22613e+02,?,0.00000e+00,4.42330e-06,3.19400e-07,1.08380e-06,8.12900e-05,7.23000e-06,6.60000e-06,5.24200e-05,6.77000e-06,5.91000e-06,6.03000e-02,9.03000e-03,7.89000e-03,1.96860e+00,9.55000e-02,9.14000e-02,2.09900e+00,1.40900e-01,1.32300e-01,1.77160e+00,1.60900e-01,1.50400e-01,1.99000e+01,1.29000e-01,3.00000e-02,2.80000e-02,1.57000e-01,4.40000e-02,4.10000e-02,1.44000e-01,4.90000e-02,4.30000e-02,3.46579e-02,2.34524e-03,2.34524e-03,1.68000e+01,8.29000e-01,8.29000e-01,3.88500e+01,3.08700e+00,3.08700e+00,8.82000e+01,1.54400e+00,1.54400e+00,0.00000e+00,1.45000e+03,0.00000e+00,0.00000e+00,7.20000e+01,?,1.06700e+01,2.00000e+00,3.27610e+02,2.37230e+02,2.61270e+02,2.42860e+02,2.15000e+01,9.60000e-01,8.79000e+01,1.98000e+00,148833,no,yes,?
1.71000e+00,-1.58610e+00,1.47100e-01,1.49400e-01,?,?,?,9.75000e+00,9.87600e+01,2.30400e+02,2.82800e+01,7.11226e+01,?,0.00000e+00,2.73650e-06,2.41500e-07,9.06700e-07,1.07100e-04,5.80000e-06,5.60000e-06,3.88600e-05,3.91000e-06,3.55000e-06,1.72000e-02,2.14000e-03,1.97000e-03,1.82950e+00,6.30000e-02,6.09000e-02,1.83540e+00,1.11400e-01,1.04400e-01,1.86940e+00,1.69000e-01,1.57400e-01,1.86000e+01,2.70000e-02,1.60000e-02,1.50000e-02,3.20000e-02,3.30000e-02,2.90000e-02,4.30000e-02,3.90000e-02,3.40000e-02,1.71186e-01,2.25514e-02,2.25514e-02,4.05000e+00,1.96000e-01,1.96000e-01,6.75000e+00,3.06000e-01,3.06000e-01,1.42500e+01,5.98000e-01,5.98000e-01,5.52350e+04,2.06000e+02,8.04600e+03,1.26400e+01,1.02400e+00,?,?,?,?,?,?,?,2.00000e+01,2.75000e+00,1.90000e+01,6.60000e-01,148646,yes,no,?
2.10000e+00,-1.43590e+00,6.25000e-02,6.26000e-02,?,?,?,7.87800e+01,2.01380e+02,4.40140e+02,7.48900e+01,1.28046e+02,?,0.00000e+00,1.35580e-05,5.17000e-07,5.00000e-07,1.72900e-04,1.41000e-05,1.31000e-05,6.02800e-05,9.54000e-06,8.36000e-06,8.91900e-02,2.90000e-03,2.82000e-03,2.02230e+00,1.05100e-01,9.99000e-02,1.90700e+00,1.93900e-01,1.80800e-01,1.89210e+00,4.12000e-02,4.02000e-02,8.03000e+01,5.80000e-02,2.60000e-02,2.30000e-02,3.30000e-02,5.80000e-02,5.10000e-02,3.20000e-02,9.00000e-03,8.00000e-03,2.73587e-02,2.20745e-03,2.20745e-03,3.12000e+01,8.25000e-01,8.25000e-01,4.60200e+01,2.53600e+00,2.53600e+00,2.54280e+02,2.69380e+01,2.69380e+01,2.85890e+04,1.87000e+02,4.59000e+03,1.45200e+01,1.02400e+00,1.78000e-08,5.83000e+00,2.00000e+00,3.27630e+02,2.37270e+02,2.61570e+02,2.43220e+02,7.70000e+01,2.90000e+00,2.94000e+02,6.00000e-01,336489,yes,no,no
8.36000e-01,-1.40670e+00,7.62000e-02,7.64000e-02,?,?,?,2.47500e+01,1.96190e+02,4.45330e+02,7.80000e+01,1.22638e+02,?,0.00000e+00,4.40720e-06,2.06400e-07,1.01850e-06,1.12500e-04,1.10000e-05,9.90000e-06,7.48100e-05,1.02800e-05,8.81000e-06,6.40400e-02,3.40000e-03,3.24000e-03,2.03030e+00,1.03800e-01,9.86000e-02,2.18140e+00,1.48000e-01,1.37100e-01,1.62390e+00,5.63000e-02,5.49000e-02,4.81000e+01,2.30000e-01,3.60000e-02,3.30000e-02,2.54000e-01,5.00000e-02,4.50000e-02,1.42000e-01,1.70000e-02,1.70000e-02,6.84056e-02,4.98748e-03,4.98748e-03,1.02500e+01,3.13000e-01,3.13000e-01,2.05000e+01,9.21000e-01,9.21000e-01,5.10000e+01,1.87800e+00,1.87800e+00,3.25720e+04,2.01000e+02,2.93400e+03,1.79400e+01,5.12000e-01,2.61000e-09,9.53000e+00,2.00000e+00,3.27660e+02,2.37170e+02,2.61310e+02,2.43420e+02,2.48000e+01,1.76000e+00,7.46000e+01,1.50000e+00,271019,yes,no,no
6.17000e-01,-1.58180e+00,9.50000e-02,9.56000e-02,?,?,?,2.60160e+02,1.49180e+02,4.72240e+02,5.87900e+01,1.17696e+02,?,0.00000e+00,1.70590e-05,9.30000e-07,8.91000e-07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.49000e+01,?,?,?,?,?,?,?,?,?,1.01546e-02,6.85596e-04,6.85596e-04,6.23300e+01,2.17500e+00,2.17500e+00,1.81570e+02,3.19200e+00,3.19200e+00,2.54740e+02,3.62700e+00,3.62700e+00,0.00000e+00,1.92800e+03,0.00000e+00,0.00000e+00,6.40000e+01,?,?,?,?,?,?,?,1.06000e+02,1.51000e+00,3.68800e+02,?,282066,no,?,?
2.95400e+00,-1.70480e+00,1.01900e-01,1.03200e-01,?,?,?,1.13280e+02,1.19810e+02,5.55970e+02,3.94800e+01,1.07752e+02,?,0.00000e+00,4.22990e-06,2.40100e-07,3.37600e-07,3.13900e-05,2.85000e-06,5.27000e-06,2.11800e-05,2.59000e-06,4.98000e-06,?,?,?,2.06290e+00,3.27900e-01,1.30900e-01,2.31460e+00,1.53400e-01,4.34500e-01,?,?,?,3.04000e+01,-2.80000e-02,1.34000e-01,1.12000e-01,-7.70000e-02,1.82000e-01,1.42000e-01,?,?,?,2.44328e-02,1.97765e-03,1.97765e-03,3.18600e+01,1.10500e+00,1.10500e+00,6.37200e+01,1.37700e+00,1.37700e+00,1.08560e+02,3.62200e+00,3.62200e+00,2.07502e+05,6.00000e+02,2.34160e+04,8.00000e+00,4.09600e+00,5.10000e-09,1.16100e+01,2.00000e+00,3.27640e+02,2.37180e+02,2.61420e+02,2.43400e+02,2.70000e+01,9.10000e-01,1.21500e+02,2.90000e+00,275087,yes,no,no
2.19800e+00,-9.92000e-01,2.54800e-01,2.40800e-01,?,?,?,3.09000e+00,1.83390e+02,2.67450e+02,5.45600e+01,1.77898e+02,2.86168e+02,5.26366e+01,2.65870e-06,2.68000e-07,2.22200e-07,1.18000e-04,9.80000e-06,9.30000e-06,3.18000e-05,2.96000e-06,3.90000e-06,3.88200e-02,2.45000e-03,2.34000e-03,2.18110e+00,1.18900e-01,1.12200e-01,2.11350e+00,1.13900e-01,2.46000e-01,1.97690e+00,8.08000e-02,7.77000e-02,6.00000e+01,2.40000e-02,2.40000e-02,2.20000e-02,-4.10000e-02,7.90000e-02,6.80000e-02,1.00000e-02,2.00000e-02,1.80000e-02,5.41872e-01,4.19405e-02,4.19405e-02,1.20000e+00,2.60000e-02,2.60000e-02,1.47000e+00,3.60000e-02,3.60000e-02,4.56000e+00,1.34000e-01,1.34000e-01,2.99680e+04,1.48500e+03,1.08660e+04,1.06670e+02,1.02400e+00,?,6.16000e+00,2.00000e+00,3.27640e+02,2.37160e+02,2.61320e+02,2.43130e+02,1.62000e+01,7.26000e+00,4.50000e+00,6.50000e-01,156467,yes,no,?
